,business_id,business_name,address,city,state,postal_code,latitude,longitude,stars_x,review_count,is_open,attributes,categories,is_restaurant,hours,review_id,user_id,stars_y,useful,funny,cool,text,date
2303,YB689VFiOlzUTBRPiauDFA,Terraza Cafe,3007 De La Vina St,Santa Barbara,CA,93105,34.4387119,-119.7286469,3.0,17,0,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'False', 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True'}","American (Traditional), Restaurants, Mexican, American (New)",True,"{'Monday': '7:0-14:0', 'Tuesday': '7:0-14:0', 'Wednesday': '7:0-14:0', 'Thursday': '7:0-14:0', 'Friday': '7:0-14:0', 'Saturday': '7:0-14:0', 'Sunday': '7:0-14:0'}",GAs-wxJPWKnPLRNeUzvcUQ,SVO8tY3ryARNFb_bX4VVBg,4.0,4.0,3.0,4.0,"Aside from the occasional Eggs Benny, whenever I go out for breakfast, I always order the same...eggs, bacon, hashbrowns and wheat toast with a side of salsa if they have it. 
And that's exactly what I ordered today.
The hashbrowns were undercooked for my taste, so next time I'll ask for them to be crispy/well done. Everything else was quite good. Better than the Cajun Kitchen on Chapala, but not as good as the CK in Goleta.

Thankfully all of the special requests that I DID make were taken care of.

I'm super picky about my breakfast. 
Who am I kidding...I'm super picky about everything, lol.

Large portions(leftovers for tomorrow), super affordable(more so than CK), and loved sitting on their well shaded patio(no patio at CK).
There was one server taking care of 5 tables, she was great and very cheerful. No complaints about the service.

Terraza means balcony/terrace in Spanish and that's exactly why I would come here instead of other breakfast places that don't have one.

Next on the agenda...
Check out their lunch items.",2015-08-06 20:32:44
2304,YB689VFiOlzUTBRPiauDFA,Terraza Cafe,3007 De La Vina St,Santa Barbara,CA,93105,34.4387119,-119.7286469,3.0,17,0,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'False', 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True'}","American (Traditional), Restaurants, Mexican, American (New)",True,"{'Monday': '7:0-14:0', 'Tuesday': '7:0-14:0', 'Wednesday': '7:0-14:0', 'Thursday': '7:0-14:0', 'Friday': '7:0-14:0', 'Saturday': '7:0-14:0', 'Sunday': '7:0-14:0'}",gmLT7xKeUZMDF322nndtzg,XJ9NorGfLKPyPRupn2RV3g,2.0,1.0,0.0,0.0,I really liked this place for a long time when its was Steve's. Towards the end of Steve's I noticed a decline in food and service and it has continued on with the new management. I've been there three times since the re-naming and my order has never been right. One time I order over easy eggs and scrambled came out. The next time I ordered corned beef hash and sausage patties came out and the final time I ordered a 2 eggs with corned beef hash and home fries with tortillas. I got eggs with country fried steak and biscuits. By the time my order was replaced everyone at my table had finished there breakfast and had mediocre responses to the quality food. I'm not one to complain at restaurants but I will not be visiting what used to be my favorite neighborhood breakfast joint anymore.,2015-08-30 17:31:41
2306,fdjzXyPw1Zt2avRokULJOw,Doan's Restaurant,10130 107 Street NW,Edmonton,AB,T5J 1J4,53.5416222,-113.5051216,3.5,47,0,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'Alcohol': ""u'full_bar'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'Caters': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}","Vietnamese, Restaurants",True,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",xuo21L3XGyoITxQwsllEZQ,7QeQxjJ1lY6HKqWNqD9L8w,5.0,0.0,0.0,0.0,"I love Doan's. It's the kind of place you have a ""usual"" and every time you have it, it's just as good as the last time. They staff is friendly and speedy so if you don't have a long lunch it's a great place to go.",2015-03-19 06:40:08
2309,e9J0IWHyYGU-AcCqTQ7lSA,Kaisen Sushi,14841 N Dale Mabry Hwy,Tampa,FL,33618,28.083075,-82.504375,4.0,69,0,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'beer_and_wine'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'HasTV': 'False', 'GoodForKids': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'no'""}","Restaurants, Sushi Bars, Japanese",True,"{'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0'}",Bu4fcDDy6xu3gNovgbHKTQ,TAsRhelKZgzW7RdlFQ0hHA,4.0,0.0,0.0,0.0,"A friend of mine took me to this little jewel near Dale Mabry and it was a great time. Its a small place with under 12 tables and a sushi bar. The bar seems to be the place to sit for the entertainment value. The sushi chefs (and owner) are pretty chatty and always say hi to everyone that comes in. It has a very friendly feel. We ended up at a table because the bar was full. I had pretty average fare in a spicy tuna roll and a rainbow roll, a couple pieces of yellow tail, and 2 pieces of Wahoo. It was all done very well! Super fresh and tasty. The sticky rice wasnt all that sticky and I ended up with a bowl fill of soy sauce and rice by the end of it, but that Wahoo...whoa....that Wahoo!! Just try it and you wont be disappointed. I spent about $30 for dinner which was a fine price for what I got and I will certainly be back for more!",2016-08-25 14:48:22
2310,e9J0IWHyYGU-AcCqTQ7lSA,Kaisen Sushi,14841 N Dale Mabry Hwy,Tampa,FL,33618,28.083075,-82.504375,4.0,69,0,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'beer_and_wine'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'HasTV': 'False', 'GoodForKids': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'no'""}","Restaurants, Sushi Bars, Japanese",True,"{'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0'}",BtESxd6cROJoj1krlwNXrA,o1bxQ-yd6fb_KKPvFkZM7g,5.0,8.0,2.0,10.0,"I used to be a regular here when I lived close by. After moving away from the area I've been searching for quality sushi ever since.
I've found good sushi in various places, but have always found them somewhat lacking. Over time I guessed nostalgia was overwhelming my objective opinion and Kaisen was probably not as wonderful as my memory told me.
So imagine my delight when I revisited and found that it was not nostalgic remembrances but actual fact!
 
The sushi was as good, maybe even better than I remembered, the service the same.

This is without doubt my favorite sushi restaurant, not just in Tampa bay but anywhere.

From now on when the sushi craving craving strikes I'll make the effort and drive 40 minutes to enjoy the real deal.",2015-12-05 15:06:22
2311,qLrTiIPDlnNX6FYTs29rmg,Buddy's Grill,4821 E Grant Rd,Tucson,AZ,85712,32.250943,-110.890264,3.5,14,0,"{'Corkage': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'BYOBCorkage': ""'yes_free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'HappyHour': 'True', 'BusinessAcceptsCreditCards': 'True'}","Restaurants, American (Traditional)",True,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:0'}",Gyw77tgrqdHnDBI6WfFjMw,JYxJUad4GtKZdZhoTXTKZw,3.0,0.0,0.0,0.0,"I actually eat here at least once a month . The food is good and the service compliments it. You will fall in love with there zucchini muffins. I always leave with some stashed in my purse, you know for later. The prices are cheap and they have a fantastic frozen yogurt bar . with unlimited toppings. Have fun !! yum yum",2009-10-13 19:50:52
2312,qLrTiIPDlnNX6FYTs29rmg,Buddy's Grill,4821 E Grant Rd,Tucson,AZ,85712,32.250943,-110.890264,3.5,14,0,"{'Corkage': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'BYOBCorkage': ""'yes_free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'HappyHour': 'True', 'BusinessAcceptsCreditCards': 'True'}","Restaurants, American (Traditional)",True,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:0'}",W4wzm2uxJDeOQ3Q92IoebQ,nabJKapjKahYfTtnBDG6JQ,3.0,4.0,3.0,3.0,"The complimentary bread & muffin basket is ...TO DIE FOR!! 
-Especially for carbaholics such as myself.  

The establishment itself reminds me of a place you'd take the grandparents for lunch... meet with class/work mates for a quick bite... that's about it!  The food itself? Nothing memorable. Still I don't mind coming here for some decent eats while in the neighborhood.",2011-01-09 02:23:58
2313,6FvC6w810uf6O7Ocd6Wpog,Yolklore,8958 Watson Rd,St. Louis,MO,63119,38.5624086279,-90.3668923776,4.5,263,1,"{'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsTableService': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'Alcohol': ""u'beer_and_wine'"", 'BikeParking': 'True', 'Caters': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'False', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'Corkage': 'False', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False', 'HappyHour': 'False'}","Food, Restaurants, Bakeries, Coffee & Tea, Caterers, Event Planning & Services, Burgers, Breakfast & Brunch",True,"{'Monday': '0:0-0:0', 'Wednesday': '6:0-15:0', 'Thursday': '6:0-15:0', 'Friday': '6:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}",JB2erSvN9-gNJHi5EAUVhw,r9d-6FciGCY6rjqcif0agA,3.0,2.0,0.0,0.0,"Small menu, seems like a neighborhood diner atmosphere. We had the biscuits and gravy and the slinger, which comes with sausage instead of hamburger. Iced coffee is truly just black coffee served over large chunks of ice. Food was good, but nothing was great. Very small dining room with family style communal seating. First time trying, but probably won't be back.",2018-01-21 19:59:37
2314,6FvC6w810uf6O7Ocd6Wpog,Yolklore,8958 Watson Rd,St. Louis,MO,63119,38.5624086279,-90.3668923776,4.5,263,1,"{'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsTableService': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'Alcohol': ""u'beer_and_wine'"", 'BikeParking': 'True', 'Caters': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'False', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'Corkage': 'False', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False', 'HappyHour': 'False'}","Food, Restaurants, Bakeries, Coffee & Tea, Caterers, Event Planning & Services, Burgers, Breakfast & Brunch",True,"{'Monday': '0:0-0:0', 'Wednesday': '6:0-15:0', 'Thursday': '6:0-15:0', 'Friday': '6:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}",Ol2H02qnmJKbE7gnYgKNJA,FbuN27qY5vYmHcXPO5H8bQ,3.0,0.0,0.0,0.0,"Was in town looking for breakfast places and this place had a super high rating.  I'm pretty picky when it comes to ordering biscuits and gravy because I like the way I make them.  Lots of sausage in the gravy and a bit of pepper.  I gave it a try.  The sausage gravy was very tasty as was the orange juice.  I didn't enjoy the biscuits.  They were very hard and smothering them in gravy didn't help much.  I also thought this place deserved more than one dollar sign.  It was a bit pricy.  All in all, pretty good.",2018-01-21 16:45:35
2322,3wogQmKw729tKKWaVbZvbg,World Famous N'awlins Cafe & Spice Emporium,1101 N Peters St,New Orleans,LA,70116,29.960059,-90.059223,2.5,295,1,"{'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'HasTV': 'False', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'"", 'RestaurantsTableService': 'False', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'loud'"", 'Caters': 'True', 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}""}","Herbs & Spices, Seafood, Restaurants, Cajun/Creole, Food, Specialty Food",True,"{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '8:0-18:0'}",Ycg99K9o-rTbfA5BSZa0yg,rLTcaXXv-r8ziqFw_elaMQ,1.0,2.0,0.0,0.0,terrible food and the manager was shockingly rude when I tried to return my food. I had the frogs legs and they were rubbery and tasted awful. I was disgusted by her behavior and she should be ashamed of herself. I have never been treated more horribly by someone.,2013-12-07 04:17:06
2323,3wogQmKw729tKKWaVbZvbg,World Famous N'awlins Cafe & Spice Emporium,1101 N Peters St,New Orleans,LA,70116,29.960059,-90.059223,2.5,295,1,"{'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'HasTV': 'False', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'"", 'RestaurantsTableService': 'False', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'loud'"", 'Caters': 'True', 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}""}","Herbs & Spices, Seafood, Restaurants, Cajun/Creole, Food, Specialty Food",True,"{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '8:0-18:0'}",38fmuDvBObd4RK1Du5wL6w,1rCHXX_vYWmseZ9nZ69NwA,1.0,1.0,0.0,0.0,Worst of the worst. Ordered three items and waited 40 minutes for the barbecued shrimp to come out. Told me the others were on the way. 10 more minutes and a small plate of rice came out as the Jambalaya. Asked what was supposed to be in the dish- chicken and sausage. No sign of either (or the catfish Poboy).  Finally gave up and asked for a refund which took another 10 minutes and refunded the wrong amount- at which point we had enough.  Stay away!!,2017-01-14 23:18:36
2325,BVndHaLihEYbr76Z0CMEGw,Mamas Kitchen,5524 S Dale Mabry Hwy,Tampa,FL,33611,27.884852,-82.5060044,4.5,162,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""'average'"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'Alcohol': ""u'none'"", 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsGoodForGroups': 'True', 'Corkage': 'False', 'HappyHour': 'False', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'True', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': True, 'breakfast': True}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BYOB': 'False'}","Sandwiches, Restaurants, American (New), American (Traditional), Breakfast & Brunch",True,"{'Monday': '0:0-0:0', 'Tuesday': '6:0-19:30', 'Wednesday': '6:0-19:30', 'Thursday': '6:0-19:30', 'Friday': '6:0-19:30', 'Saturday': '6:0-19:30', 'Sunday': '6:0-14:0'}",OAhBYw8IQ6wlfw1owXWRWw,1C2lxzUo1Hyye4RFIXly3g,5.0,0.0,0.0,0.0,"Great place for breakfast! I had the waffle, which was fluffy and perfect, and home fries which were nice and smashed and crunchy. Friendly waitstaff. Will definitely be back!",2014-10-11 16:22:06
